url,carName,className,modelName,color,year,gear,cylinders,driveTrain,insideColor,seatsType,slideRoof,parkSensors,camera,dvd,cd,bluetooth,gps,mileage,price,warranty,advertiseDate,contact,owner
http://www.qatarsale.com/mycar_e.aspx?carid=257395,GMC,Sierra,Denali,Black,2015,Automatic,8,4WD,Dark Grey,Leather,YES,YES,YES,YES,YES,YES,YES,"132,000 Km","115,000 Q.R.",YES,04-10-2018,+974 55868193,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257402,Land Rover,Range Rover,Sport SVR,Black,2015,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,NO,YES,YES,YES,"61,000 Km","274,000 Q.R.",YES,06-10-2018,+974 55334988,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257411,Jeep,Wrangler,Sport,Dark Gray,2011,Automatic,6,4WD,Black,Cloth,YES,NO,NO,NO,YES,YES,YES,"100,000 Km","68,000 Q.R.",NO,27-09-2018,+974 66082838,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257431,Mercedes-Benz,CLK-Class,55,Silver,2007,Automatic,8,RWD,Black,Leather,YES,YES,NO,NO,YES,NO,NO,"119,000 Km","37,000 Q.R.",NO,10-07-2018,+974 55560226,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257433,Cadillac,SRX,,White,2012,Automatic,6,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"211,000 Km","40,000 Q.R.",NO,22-09-2018,+974 55560226,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257442,Mitsubishi,Pajero,3.5,Red,2016,Automatic,6,4WD,Black,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"89,000 Q.R.",YES,11-09-2018,+974 55880614,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257445,Mitsubishi,Pajero,3.5,Red,2018,Automatic,6,4WD,Black,Cloth,NO,YES,YES,YES,YES,NO,NO,0 Km,"83,000 Q.R.",YES,28-08-2018,+974 55880614,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257446,Toyota,Land Cruiser, LX,Beige,2018,Manual,6,4WD,Dark Grey,Cloth,NO,YES,NO,NO,NO,YES,NO,0 Km,"110,000 Q.R.",YES,10-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257447,Toyota,Land Cruiser,GX,White,2018,Automatic,6,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"175,000 Q.R.",YES,10-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257448,Nissan,Patrol,LE,Silver,2014,Automatic,8,4WD,Black,Cloth,YES,YES,YES,NO,YES,YES,NO,"59,000 Km","128,000 Q.R.",NO,10-07-2018,+974 55561356 ,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257451,Lexus,LX,570,Pearl,2018,Automatic,8,4WD,Maroon,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"402,000 Q.R.",YES,10-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257464,Ferrari,CALIFORNIA F1,,Blue,2015,Automatic,8,RWD,Beige,Leather,NO,YES,YES,NO,YES,YES,NO,"7,700 Km","450,000 Q.R.",YES,11-08-2018,+974 66000576,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257472,Mercedes-Benz,GLE,500, Gray,2016,Automatic,8,4WD,Off White,Leather,YES,YES,YES,YES,YES,YES,YES,"29,000 Km","207,000 Q.R.",YES,09-10-2018,+974 55294000,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257473,Nissan,GT-R,, Gray,2013,Automatic,6,RWD,Black,Leather,NO,YES,YES,YES,YES,YES,YES,"38,000 Km","254,000 Q.R.",NO,22-09-2018,+974 55554272,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257477,Chevrolet,Silverado,,Blue,2015,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,"43,000 Km","100,000 Q.R.",YES,25-08-2018,+974 55554272,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257485,Toyota,Land Cruiser,G,White,2015,Automatic,6,4WD,Dark Grey,Cloth,NO,YES,NO,NO,YES,YES,NO,"145,000 Km","105,000 Q.R.",NO,15-09-2018,+974 33889599,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257487,Lexus,LX,570 S,Dark Blue,2018,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"10,000 Km","385,000 Q.R.",YES,18-07-2018,+974 33314444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257488,Rolls-Royce,Ghost,,White,2011,Automatic,12,AWD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"48,000 Km","400,000 Q.R.",NO,18-07-2018,+974 33314444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257554,Kia,Rio,,Red,2015,Automatic,4,FWD,Dark Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"111,268 Km","25,000 Q.R.",NO,02-10-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257555,Renault,Duster,,White,2015,Automatic,4,FWD,Black,Cloth,NO,NO,NO,NO,YES,YES,NO,"75,937 Km","23,000 Q.R.",NO,09-10-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257556,Toyota,Corolla,,White,2014,Automatic,4,FWD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"62,000 Km","39,000 Q.R.",NO,29-09-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257560,Mercedes-Benz,G-Class,63 AMG,White,2015,Automatic,8,4WD,Brown and black,Leather,YES,YES,YES,YES,YES,YES,YES,"92,000 Km","269,000 Q.R.",NO,06-10-2018,+974 44312828,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257562,Mercedes-Benz,ML-Class,350, Gray,2013,Automatic,6,4WD,Dark Grey,Leather,YES,YES,NO,NO,YES,YES,NO,"51,000 Km","89,000 Q.R.",NO,06-10-2018,+974 44312828,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257563,Land Rover,Range Rover,Sport Autobiography,Sky Blue,2014,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,NO,YES,YES,YES,"56,000 Km","235,000 Q.R.",NO,07-10-2018,+974 33322022,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257571,Ford,Expedition,Limited,White,2012,Automatic,8,4WD,Black,Leather,YES,YES,YES,YES,YES,YES,YES,"95,000 Km","75,000 Q.R.",NO,27-08-2018,+974 33339973,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257579,Toyota,Land Cruiser,VXR,White,2012,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,YES,YES,YES,YES,"148,000 Km","68,000 Q.R.",NO,10-10-2018,+974 70703336,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257597,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"269,000 Q.R.",YES,29-07-2018,+974 50011002,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257624,Cadillac,Escalade,,White,2013,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"35,000 Km","110,000 Q.R.",NO,15-09-2018,+974 33777732,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257635,Mitsubishi,L 200,,White,2015,Manual,4,RWD,Black,Cloth,NO,NO,NO,NO,YES,NO,NO,"70,000 Km","26,000 Q.R.",NO,11-07-2018,+974 55210930,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257636,Mitsubishi,Pajero,,Gold,2014,Automatic,6,4WD,Beige,Cloth,NO,YES,YES,NO,YES,YES,NO,"100,000 Km","49,000 Q.R.",NO,11-07-2018,+974 55210930,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257637,Mitsubishi,L 200,,White,2014,Manual,4,RWD,Black,Cloth,NO,NO,NO,NO,YES,NO,NO,"170,000 Km","23,000 Q.R.",NO,11-07-2018,+974 55210930,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257644,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,NO,0 Km,"223,000 Q.R.",YES,11-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257645,Toyota,Land Cruiser,VXR,Pearl,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"255,000 Q.R.",YES,11-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257646,Nissan,Patrol,XE,White,2018,Automatic,6,4WD,Black,Cloth,NO,NO,YES,NO,YES,YES,NO,0 Km,"169,000 Q.R.",YES,11-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257647,Toyota,Land Cruiser, LX,White,2018,Manual,6,4WD,Dark Grey,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"110,000 Q.R.",YES,11-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257648,Mitsubishi,Lancer,GT,Dark Gray,2016,Automatic,4,FWD,Dark Grey,Cloth,YES,YES,YES,NO,YES,YES,NO,0 Km,"48,000 Q.R.",YES,11-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257652,BMW,X-Series,5 M,Blue,2017,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"9,850 Km","369,000 Q.R.",YES,11-10-2018,+974 44208888,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257659,Nissan,Patrol,SE,White,2012,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,NO,"150,000 Km","78,000 Q.R.",NO,11-10-2018,+974 66770075,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257700,Toyota,Land Cruiser,VXR,Gold,2006,Automatic,8,4WD,Beige,Cloth,YES,NO,NO,NO,YES,NO,NO,"351,000 Km","40,000 Q.R.",NO,12-07-2018,+974 44662071,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257709,Toyota,Hilux,,White,2015,Manual,4,RWD,Red,Cloth,NO,NO,NO,NO,YES,NO,NO,"104,000 Km","45,000 Q.R.",NO,08-09-2018,+974 44581444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257710,BMW,X-Series,6,Maroon,2015,Automatic,8,4WD,Brown and black,Leather,YES,YES,YES,NO,YES,YES,YES,"72,000 Km","160,000 Q.R.",YES,12-07-2018,+974 55561356 ,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257711,BMW,X-Series,5,Silver,2014,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"45,000 Km","155,000 Q.R.",YES,12-07-2018,+974 55561356 ,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257716,Lexus,LX,570 S,Sonic Titanium,2016,Automatic,8,4WD,Orange,Leather,YES,YES,YES,YES,YES,YES,YES,"90,000 Km","289,000 Q.R.",NO,28-07-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257718,Toyota,Land Cruiser,GXR,Silver,2018,Automatic,6,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,NO,0 Km,"199,000 Q.R.",YES,17-07-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257721,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"292,000 Q.R.",YES,21-07-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257729,Lexus,LS,460 L,White,2013,Automatic,8,RWD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"102,000 Km","130,000 Q.R.",NO,13-08-2018,+974 55263666,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257731,Nissan,Patrol,Platinum,White,2014,Automatic,8,4WD,Orange,Leather,YES,YES,YES,YES,YES,YES,YES,"61,000 Km","129,000 Q.R.",NO,03-10-2018,+974 33133444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257739,Hyundai,Accent,,White,2014,Automatic,4,FWD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"92,000 Km","24,000 Q.R.",NO,10-09-2018,+974 66495559,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257741,Hyundai,Accent,,White,2014,Automatic,4,FWD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"80,000 Km","24,000 Q.R.",NO,11-10-2018,+974 66495559,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257744,Lexus,LX,570,White,2016,Automatic,8,4WD,Off White,Leather,YES,YES,YES,YES,YES,YES,YES,"51,000 Km","299,000 Q.R.",YES,14-07-2018,+974 70667668,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257755,Bentley,GT ,,Blue,2013,Automatic,12,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"38,000 Km","295,000 Q.R.",NO,13-09-2018,+974 33762792,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257761,Subaru,Forester,, Gray,2016,Automatic,4,4WD,Black,Leather,YES,YES,YES,NO,YES,YES,NO,"18,000 Km","70,000 Q.R.",NO,12-07-2018,+974 55649779,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257770,Land Rover,Range Rover,Vogue  Autobiography,White,2015,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"52,000 Km","305,000 Q.R.",YES,12-07-2018,+974 55561356 ,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257790,Ford,Explorer,XLT,White,2016,Automatic,6,AWD,Grey,Cloth,NO,YES,NO,NO,YES,YES,NO,"3,009 Km","85,000 Q.R.",YES,12-07-2018,+974 55134572,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257800,Ford,FLEX,LTD,Black,2016,Automatic,6,AWD,Dark Grey,Leather,YES,YES,YES,NO,YES,YES,YES,"7,345 Km","85,000 Q.R.",YES,12-07-2018,+974 55134572,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257805,Ford,F,150 LARIAT , Gray,2015,Automatic,8,4WD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"86,899 Km","105,000 Q.R.",NO,12-07-2018,+974 55134572,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257807,Cadillac,ATS,, Gray,2016,Automatic,4,FWD,Beige,Leather,YES,YES,NO,NO,YES,YES,YES,"16,500 Km","79,000 Q.R.",YES,01-10-2018,+974 50466633,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257853,Lexus,LX,570,Dark Blue,2017,Automatic,8,4WD,Off White,Leather,YES,YES,YES,YES,YES,YES,YES,"36,000 Km","348,000 Q.R.",YES,09-10-2018,+974 55085228,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257854,Toyota,Land Cruiser,G,White,2012,Manual,6,4WD,Dark Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"332,000 Km","55,000 Q.R.",NO,08-09-2018,+974 55085228,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257855,Toyota,Land Cruiser,GXR,White,2016,Automatic,6,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,NO,117 Km,"207,000 Q.R.",YES,11-09-2018,+974 55522668,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257856,Nissan,Patrol,Platinum, Gray,2014,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"110,000 Km","127,000 Q.R.",NO,18-08-2018,+974 55522668,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257858,Nissan,Sunny,,White,2012,Automatic,4,FWD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"169,000 Km","10,000 Q.R.",NO,07-08-2018,+974 55351119,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257866,Nissan,Patrol,Safari,White,2003,Automatic,6,4WD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"336,000 Km","37,000 Q.R.",NO,14-07-2018,+974 55350027,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257867,Mitsubishi,Outlander,, Gray,2018,Automatic,4,4WD,Beige,Cloth,NO,YES,YES,NO,YES,NO,NO,0 Km,"69,000 Q.R.",YES,25-09-2018,+974 55880614,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257879,Toyota,Land Cruiser,GXR,White Matte,2017,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"236,000 Q.R.",YES,04-08-2018,+974 70007050,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257883,Volkswagen,TIGUAN,,Dark Gray,2015,Automatic,4,AWD,Black,Cloth,NO,YES,NO,NO,YES,YES,NO,"91,000 Km","35,000 Q.R.",NO,21-07-2018,+974 33599073,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257892,Renault,Duster,,White,2015,Automatic,4,4WD,Dark Grey,Cloth,NO,NO,NO,NO,YES,YES,NO,"76,000 Km","23,000 Q.R.",NO,25-08-2018,+974 44311606,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257893,Nissan,Pickup,,White,2002,Manual,4,RWD,Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"280,000 Km","15,000 Q.R.",NO,17-07-2018,+974 66269659,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257894,Nissan,Pickup,,White,2001,Manual,4,RWD,Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"98,000 Km","14,000 Q.R.",NO,21-07-2018,+974 66269659,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257898,Nissan,Armada,,Black,2008,Automatic,8,4WD,Beige,Leather,YES,YES,NO,NO,YES,NO,NO,"280,000 Km","20,000 Q.R.",NO,21-07-2018,+974 66269659,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257919,Maserati,Quattroporte,,Gold,2014,Automatic,8,RWD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"28,000 Km","160,000 Q.R.",NO,25-09-2018,+974 55554272,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257920,Chevrolet,Corvette,Grand Sport,Yellow,2017,Automatic,8,RWD,Black,Cloth,NO,YES,YES,NO,YES,YES,YES,"3,000 Km","230,000 Q.R.",YES,31-07-2018,+974 55554272,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=257936,BMW,X-Series,5,Dark Brown,2014,Automatic,8,4WD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"75,000 Km","140,000 Q.R.",YES,03-10-2018,+974 77583020,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257942,Audi,A8,,White,2012,Automatic,8,RWD,Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"65,000 Km","100,000 Q.R.",NO,24-09-2018,+974 66713079,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257947,Porsche,Cayenne,S,Black,2012,Automatic,8,4WD,Red & Black,Leather,YES,YES,YES,YES,YES,YES,YES,"68,000 Km","108,000 Q.R.",NO,20-09-2018,+974 55142746,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257952,Land Rover,Defender,,Black,2008,Manual,4,4WD,Black,Cloth,NO,NO,NO,NO,YES,NO,NO,"94,000 Km","125,000 Q.R.",NO,07-10-2018,+974 70911993,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=257972,Porsche,Cayenne,S,Black,2015,Automatic,8,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"60,000 Km","160,000 Q.R.",NO,04-10-2018,+974 77751214,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=258010,Cadillac,Escalade,,Black,2013,Automatic,8,4WD,Grey,Leather,YES,YES,YES,YES,YES,YES,YES,"129,000 Km","97,000 Q.R.",NO,05-09-2018,+974 55381800,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258012,Cadillac,DTS,,Black,2011,Automatic,8,RWD,Grey,Leather,YES,YES,YES,NO,YES,YES,NO,"42,000 Km","32,000 Q.R.",NO,15-07-2018,+974 66770075,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258013,GMC,Sierra,,Black,2011,Automatic,8,4WD,Beige,Cloth,NO,YES,YES,NO,YES,YES,NO,"359,000 Km","29,000 Q.R.",NO,08-08-2018,+974 66770075,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258015,Lexus,LX,570,White,2018,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"385,000 Q.R.",YES,01-08-2018,+974 55252313,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258016,Lexus,LX,570,White,2018,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"385,000 Q.R.",YES,03-10-2018,+974 66660892,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258017,Lexus,LX,570,Beige,2013,Automatic,8,4WD,Light Brown,Leather,YES,YES,YES,YES,YES,YES,YES,"84,000 Km","135,000 Q.R.",NO,15-08-2018,+974 33339973,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258030,Nissan,Civilian,,White,2014,Manual,6,4WD,Dark Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"140,000 Km","59,000 Q.R.",NO,07-10-2018,+974 44068444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258039,Mercedes-Benz,G-Class,500,Black,2017,Automatic,8,4WD,Black,Leather,YES,YES,YES,NO,YES,YES,YES,"16,500 Km","780,000 Q.R.",YES,07-10-2018,+974 44068444,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258041,Audi,A8,L,White,2014,Automatic,8,AWD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"41,000 Km","135,000 Q.R.",NO,15-07-2018,+974 70490093,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258042,Volkswagen,TIGUAN,,Gold,2015,Automatic,4,4WD,Black,Cloth,NO,NO,NO,NO,YES,NO,NO,"102,000 Km","33,000 Q.R.",NO,03-10-2018,+974 33322022,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258046,Toyota,Land Cruiser,GXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,YES,0 Km,"236,000 Q.R.",YES,15-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258050,Volkswagen,Jetta,,Black,2015,Automatic,4,FWD,Beige,Cloth,NO,NO,NO,NO,YES,NO,NO,"85,000 Km","25,000 Q.R.",NO,26-09-2018,+974 33322022,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258052,Nissan,Armada,,White,2012,Automatic,8,4WD,Beige,Cloth,NO,YES,YES,YES,YES,YES,NO,"95,000 Km","65,000 Q.R.",NO,16-09-2018,+974 33322022,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258053,Toyota,Land Cruiser,GXR,White,2018,Automatic,6,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"193,000 Q.R.",YES,15-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258056,Toyota,Land Cruiser,GXR,White,2017,Automatic,6,4WD,Beige,Cloth,YES,YES,YES,NO,YES,YES,NO,0 Km,"209,000 Q.R.",YES,15-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258057,Lexus,LX,570,Gold,2011,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"200,000 Km","110,000 Q.R.",NO,03-10-2018,+974 70280808,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258060,Toyota,Land Cruiser,VXR,White,2018,Automatic,8,4WD,Beige,Cloth,YES,YES,NO,NO,YES,YES,YES,0 Km,"279,000 Q.R.",YES,15-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258063,Lexus,LX,570,Dark Blue,2018,Automatic,8,4WD,Maroon,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"385,000 Q.R.",YES,18-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258064,Toyota,Yaris,,White,2019,Automatic,4,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"49,000 Q.R.",YES,15-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258066,Lexus,LX,570,Black,2018,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,0 Km,"400,000 Q.R.",YES,15-07-2018,+974 55553675,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258070,Chevrolet,Tahoe,,Brown,2015,Automatic,8,4WD,Beige,Cloth,NO,YES,YES,NO,YES,YES,YES,"98,000 Km","89,000 Q.R.",NO,01-08-2018,+974 70363033,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258085,Nissan,Patrol,LE,Black,2013,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"186,000 Km","75,000 Q.R.",NO,15-08-2018,+974 33339973,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258105,Toyota,Land Cruiser,GX,Dark Gray,2018,Automatic,6,4WD,Beige,Cloth,NO,YES,NO,NO,YES,YES,NO,0 Km,"174,000 Q.R.",YES,15-07-2018,+974 50011002,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258108,Dodge,Charger,SRT-8,Black,2013,Automatic,8,RWD,Black,Cloth,NO,YES,NO,YES,YES,YES,NO,"14,000 Km","70,000 Q.R.",YES,22-09-2018,+974 77775542,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=258115,Mercedes-Benz,ML-Class,350,White,2011,Automatic,6,4WD,Beige,Leather,YES,YES,YES,NO,YES,YES,YES,"126,564 Km","43,000 Q.R.",NO,19-09-2018,+974 55825673,Personal
http://www.qatarsale.com/mycar_e.aspx?carid=258126,Chevrolet,Tahoe,,White,2014,Automatic,8,4WD,Beige,Cloth,NO,YES,YES,NO,YES,YES,NO,"71,000 Km","59,000 Q.R.",NO,29-07-2018,+974 55210930,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258127,Chevrolet,Trax,LT,Black,2016,Automatic,4,4WD,Dark Grey,Cloth,NO,NO,NO,NO,YES,NO,NO,"34,000 Km","39,000 Q.R.",YES,13-09-2018,+974 55210930,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258128,Nissan,Navaro,Diesel ,White,2014,Manual,4,4WD,Red,Cloth,NO,NO,NO,NO,YES,NO,NO,"100,000 Km","32,000 Q.R.",NO,15-08-2018,+974 55210930,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258132,Land Rover,Range Rover,Vogue  Autobiography,Silver,2016,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"32,000 Km","359,000 Q.R.",YES,13-08-2018,+974 33993366,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258134,Land Rover,Range Rover,Vogue SE Super charged,White,2015,Automatic,8,4WD,Red,Leather,YES,YES,YES,YES,YES,YES,YES,"64,000 Km","265,000 Q.R.",YES,20-09-2018,+974 33993366,Showroom
http://www.qatarsale.com/mycar_e.aspx?carid=258147,Toyota,Land Cruiser,VXR,White,2013,Automatic,8,4WD,Beige,Leather,YES,YES,YES,YES,YES,YES,YES,"240,000 Km","117,000 Q.R.",NO,16-07-2018,+974 33133444,Showroom
